,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Unnamed: 10,Unnamed: 11
24085,8081,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Men Predito Trx HG Blue Sports Shoes,,
24086,9153,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Jealous Purple Tops,,
24087,51359,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Spykar Women Blue Washed Capri,,
24088,29243,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,ADIDAS Men 22Yds Trainer2 White Sports Shoes,,
24089,12802,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Nike Women Flower Green Tshirts,,
24090,15486,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Carlton London Women Black Boots,,
24091,44224,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Nike Men Orange Football Tshirt,,
24092,5103,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,Reebok Women Easytone Raceon Silver Shoe,,
24093,20761,Women,Footwear,Shoes,Heels,Brown,Spring,2013.0,Casual,Carlton London Women Casual Bronze Wedges,,
24094,14554,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Vans Men 106 Vulcanized CA Black Casual Shoes,,
24095,41756,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Doodle Girls Pink Top,,
24096,11026,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011.0,Casual,Wrangler Women Navy Blue Top,,
24097,2326,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Reebok Men Excellence White T-shirt,,
24098,43001,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Lunarswift Sports Shoes,,
24099,13771,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Belmonte Men Printed Grey Tshirts,,
24100,26496,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Drips Black T-shirt,,
24101,6786,Men,Apparel,Topwear,Jackets,Black,Summer,2011.0,Casual,Timberland Men Falmouth Cycling Jac Black Jacket,,
24102,7654,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Wrangler Men's Dark Grey Melange Ankle Length Socks,,
24103,22036,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Vishudh Women Printed Cream Kurta,,
24104,16203,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Hooded Blue SweatShirt,,
24105,13543,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Carlton London Women Casual Red Flats,,
24106,2114,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women Essential Black Candy Pants,,
24107,43233,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Grey Acer Sports Shoes,,
24108,19079,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011.0,Ethnic,W Women Floral Print Off White Kurta,,
24109,12491,Women,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Inkfruit Women Crap Green Tshirts,,
24110,18997,Unisex,Accessories,Headwear,Caps,Black,Summer,2011.0,Casual,ADIDAS Originals Unisex Woolie Stripes Black Cap,,
24111,34361,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Do Bananas T-shirt,,
24112,2928,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,DUSG Men's Earth Warrior Organic Natural T-shirt,,
24113,50624,Men,Apparel,Innerwear,Briefs,Charcoal,Fall,2016.0,Casual,Chromozome Men Charcoal Melange Briefs,,
24114,22204,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Timberland Men White Check Shirt,,
24115,16031,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt,,
24116,46741,Men,Apparel,Topwear,Tshirts,Grey,Fall,2012.0,Casual,Nike Men Grey T-shirt,,
24117,19845,Men,Apparel,Topwear,Shirts,Brown,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Brown Shirt,,
24118,36436,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Spinn Men Crome Brown Shoes,,
24119,14766,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Arrow Men Stripes Blue Shirts,,
24120,33978,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings,,
24121,25021,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,Nike Men Poly Fleece Grey Sweatshirt,,
24122,33144,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts,,
24123,57401,Women,Apparel,Innerwear,Briefs,Navy Blue,Winter,2015.0,Casual,Amante Women Navy Briefs PGDI03,,
24124,31277,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Men Spike Graphic White T-shirt,,
24125,13127,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Lee Cooper Men Brown Casual Shoes,,
24126,9198,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Puma Men Faas 500 Black Casual Shoes,,
24127,43657,Women,Apparel,Bottomwear,Shorts,Purple,Summer,2012.0,Casual,ONLY Women Purple Shorts,,
24128,29288,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Wrangler Men Griffith Black Shirt,,
24129,51392,Men,Apparel,Innerwear,Boxers,White,Summer,2012.0,Casual,Myntra White Printed Boxers,,
24130,16455,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Check Red Shirt,,
24131,46325,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2012.0,Sports,Reebok Men Red Premier Road Supreme Sports Shoes,,
24132,7002,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,s.Oliver Women Printed Puple Top,,
24133,20137,Women,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Wrangler Women Roll Up Green Shirt,,
24134,14302,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Classic Polo Men Printed pack of 3 Tshirts,,
24135,5755,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Jealous 21 Women Pink Graphic Top,,
24136,33520,Women,Footwear,Shoes,Heels,Charcoal,Summer,2016.0,Casual,Cobblerz Women Charcoal Grey Wedges,,
24137,24597,Women,Apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Little Miss Women Charcoal Printed T-shirt,,
24138,57065,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Elle Women Grey Vintage Top,,
24139,25445,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Casual,Nike Men Sweet Classic High White Shoes,,
24140,44640,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2012.0,Sports,Nike Men Orange Mercurial Victory Sports Shoes,,
24141,5567,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Back Board White Navy Blue Shoe,,
24142,20305,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011.0,Casual,Jealous 21 Women Solid Magenta Sweater,,
24143,14130,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Flying Machine Men Washed Black Jeans,,
24144,33712,Men,Footwear,Flip Flops,Flip Flops,Red,Winter,2012.0,Casual,Cobblerz Men Red Flip Flops,,
24145,39228,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Femella Women Petal Black Shirt,,
24146,41332,Women,Apparel,Topwear,Dupatta,Green,Winter,2012.0,Ethnic,Aurelia Women Green Dupatta,,
24147,11442,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Purple Tops,,
24148,3690,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men's Honololu White Dark Red Shoe,,
24149,8278,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mr.Men Men's Cobalt Blue T-shirt,,
24150,2742,Girls,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Disney Kids Girl's White Minnie & Red Kidswear,,
24151,28954,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women Dyed White Kurta,,
24152,13315,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts,,
24153,46117,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2012.0,Casual,ADIDAS Unisex Red Neo Shell Comic Shoes,,
24154,7230,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Myrics Mid Brown Shoe,,
24155,49963,Men,Apparel,Topwear,Tshirts,Black,Summer,2016.0,Casual,Hanes Men Black Pack of 3 T-shirt,,
24156,34537,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes,,
24157,31283,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Faas Black T-shirt,,
24158,3456,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Men Court White Blue Metallic Stripes Shoe,,
24159,26234,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red Printed T-shirt,,
24160,12001,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt,,
24161,6918,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Asics Women's Running Graphic Black T-shirt,,
24162,54614,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ELANCE Men Grey Briefs 1010,,
24163,30351,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Myntra Men Dog Inside Pink T-shirt,,
24164,2584,Unisex,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,Kalenji Unisex Tight Black Track Pant,,
24165,51366,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,,
24166,8882,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2011.0,Formal,Scullers Men Scul Navy Blue Trousers,,
24167,47203,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes,,
24168,17573,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt,,
24169,9950,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men M Rsp Black Shorts,,
24170,53431,Women,Apparel,Topwear,Kurtas,Black,Fall,2012.0,Ethnic,Alma Women Black Printed Kurta,,
24171,38900,Girls,Apparel,Bottomwear,Capris,Yellow,Summer,2012.0,Casual,Allen Solly Kids Girls Poplin Yellow Capris,,
24172,15224,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Men Vespa PK LO Black Casual Shoes,,
24173,40026,Unisex,Accessories,Headwear,Caps,White,Summer,2012.0,Casual,ADIDAS Unisex White Cap,,
24174,10756,Women,Footwear,Shoes,Casual Shoes,Red,Winter,2012.0,Casual,Disney Kids Welding Red Casual Shoes,,
24175,37948,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Mineral Women Blue Floral Print Shirt,,
24176,57091,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Casual,Elle Women Black Skirt,,
24177,11684,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Lee Men Striped Shirt,,
24178,32406,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Arrow Woman Black Trousers,,
24179,59937,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2012.0,Casual,Vans Men Blue Casual Shoes,,
24180,5593,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Pure Victory White Grey Black Shoe,,
24181,15016,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Sports,ADIDAS Men Solid Grey Sweatshirts,,
24182,4441,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2013.0,Casual,Converse Unisex Canvas Hi White Shoe,,
24183,36294,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Inc 5 Women Black & Tan Sandals,,
24184,10564,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Large Logo Ringer White Tshirts,,
24185,32634,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Women Legend Slim Poly Grey Track Pants,,
24186,12233,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Formal,Genesis Men Stripes Green Shirts,,
24187,42543,Women,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Mother Earth Women Rust Kurta,,
24188,3664,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Walker White Shoe,,
24189,48079,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,French Connection Men Green T-shirt,,
24190,43491,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt,,
24191,18709,Women,Apparel,Innerwear,Briefs,White,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Bikini Briefs,,
24192,35411,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Enroute Men Black Formal Shoes,,
24193,49997,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015.0,Casual,Hanes Women Assorted Pack of Two No Panty Line - Cotton Stretch Bikinis,,
24194,51154,Men,Accessories,Socks,Socks,Brown,Summer,2016.0,Casual,Raymond Men Brown Socks,,
24195,17741,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Women Body Train White Sports Shoe,,
24196,47031,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Shree Women Brown & Mustard Kurta,,
24197,15472,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Puma Men Logo Blue Tshirts,,
24198,21647,Women,Apparel,Innerwear,Bra,White,Summer,2018.0,Casual,Enamor White Smooth Bra,,
24199,4025,Unisex,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,ADIDAS Unisex High Can Red Black Shoe,,
24200,37722,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,John Players Men Grey Striped Shirt,,
24201,32250,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Skirts,,
24202,4819,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Sports,ADIDAS Men's Team Bermuda Navy Blue Short,,
24203,56715,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women White & Blue Printed Kurta,,
24204,24335,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,ADIDAS Men Grey T-shirt,,
24205,40670,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Lee Women Grey Printed Shirt,,
24206,13785,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Belmonte Men Solid Black Trousers,,
24207,26462,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Puma Men Black T-shirt,,
24208,12657,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Stripes White Shirts,,
24209,42127,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Nike Men Black Celso Solarsoft Thong Flip Flops,,
24210,3200,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Cool Green T-shirt,,
24211,6772,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Timberland Men Claremont Popl Green Shirt,,
24212,47455,Women,Footwear,Shoes,Heels,Purple,Summer,2012.0,Casual,Tiptopp Women Purple Flip-Flops,,
24213,46587,Women,Footwear,Shoes,Heels,Brown,Summer,2012.0,Casual,Catwalk Women Brown Flats,,
24214,30735,Men,Apparel,Bottomwear,Churidar,Beige,Summer,2012.0,Ethnic,Fabindia Men Beige Churidar,,
24215,9508,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Puma Men Bermudas Black Shorts,,
24216,26650,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Puma Men TX-3 Blue Sports Shoes,,
24217,6540,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Men's Training Green T-shirt,,
24218,34395,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Red Torchers T-shirt,,
24219,18963,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Sweatshirt,,
24220,23322,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,W Women Brown Printed Kurta,,
24221,7492,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Nike Women Squad Black Capri,,
24222,35247,Men,Accessories,Socks,Socks,Red,Summer,2012.0,Casual,Manchester United Men Red Socks,,
24223,4217,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Girl's Blue Disney Jeans Kidswear,,
24224,15640,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Lebron 3D White Tshirts,,
24225,53055,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue Printed Sari,,
24226,41590,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Basics Men Green Striped Shirt,,
24227,40442,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,La Emotio Women Grey Dress,,
24228,38558,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Nike Men Polo Navy Blue T-shirt,,
24229,53869,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Sandals,,
24230,1765,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Lotto Women White T-shirt,,
24231,24107,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2012.0,Casual,Playboy Men Red Flip Flops,,
24232,5799,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,ADIDAS Men's Bubble Green T-shirt,,
24233,57895,Women,Apparel,Topwear,Shirts,Pink,Fall,2010.0,Casual,Femella Women Pink Top,,
24234,38938,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts,,
24235,53409,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Alma Women Printed White Kurta,,
24236,59133,Men,Apparel,Topwear,Jackets,Brown,Summer,2012.0,Casual,Just Natural Men Brown Reversible Jacket,,
24237,56947,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,HM Women Golden Heels,,
24238,37970,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Formal,Clarks Women Chart Leather Black Formal Shoes,,
24239,25489,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Men Backboard White Casual Shoes,,
24240,12039,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Shirt,,
24241,42749,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,,
24242,9154,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Checks Grey Tops,,
24243,12805,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Nike Men Grey Polo Tshirts,,
24244,29244,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Adi Primo White Sports Shoes,,
24245,16499,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Locomotive Men Printed Maroon TShirt,,
24246,9968,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men As The Kobe O Black T-Shirts,,
24247,18731,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Arrow Woman Georgina 2 Navy Blue Sweater,,
24248,50882,Women,Apparel,Saree,Sarees,Mustard,Fall,2012.0,Ethnic,Prafful Mustard Crepe Printed Sari,,
24249,9366,Men,Accessories,Socks,Socks,White,Fall,2011.0,Casual,Puma Men Ftpa Socks White Socks,,
24250,26802,Men,Apparel,Topwear,Shirts,Blue,Summer,2015.0,Formal,Arrow Men Blue Striped Slim Fit Shirt,,
24251,35429,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2012.0,Sports,ADIDAS Men Astride Brown Sports Shoes,,
24252,47009,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Shree Women Brown Kurta,,
24253,1937,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Kalenji Women Black Pink Shoe,,
24254,4479,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,Puma Men's Ikonis Silver Blue Black Shoe,,
24255,59301,Men,Apparel,Topwear,Shirts,Olive,Fall,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Olive Shirt,,
24256,38336,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mr. Men Little Miss Girls Pink Top,,
24257,24769,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012.0,Casual,Spalding Men Grey Flip Flops,,
24258,15812,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Facit Men Trophy BKN Blue Briefs,,
24259,18355,Men,Accessories,Socks,Socks,White,Fall,2011.0,Casual,Fila Men Ankel White Socks,,
24260,9702,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Hush Puppies Men Chevelle Brown Formal Shoes,,
24261,23914,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Fila Men Cicadeo White Casual Shoes,,
24262,3238,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Puma Men Black 65CC Lo Ducati Sports Shoes,,
24263,51508,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Denizen Women Navy Blue Jeans,,
24264,7698,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women's She's Got Attitude Purple Top,,
24265,14598,Women,Apparel,Bottomwear,Stockings,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Stockings,,
24266,32268,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Vishudh Women Printed Pink Kurta,,
24267,40648,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Span Women Purple & Blue Kurta,,
24268,15678,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Classic Chinos Beige Trousers,,
24269,37528,Boys,Apparel,Topwear,Rompers,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Snapsuit Romper,,
24270,52983,Women,Apparel,Saree,Sarees,Maroon,Fall,2012.0,Ethnic,FNF Striped Multi Coloured Sari,,
24271,53851,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Vishudh Women Green Printed Kurta,,
24272,33188,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top,,
24273,38560,Men,Accessories,Headwear,Caps,Black,Summer,2016.0,Casual,Nike Men Black Cap,,
24274,17913,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Men Casual Grey Sweatshirt,,
24275,9530,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Coolfitted White T-Shirts,,
24276,18167,Girls,Apparel,Dress,Dresses,Magenta,Fall,2011.0,Casual,Doodle Kids Girls Party Frock Purple Dress,,
24277,26668,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Men Rebound FS Black Casual Shoes,,
24278,6578,Men,Apparel,Topwear,Tshirts,Grey,Winter,2011.0,Casual,Inkfruit Men's War Dark Grey T-shirt,,
24279,13749,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Belmonte Men Check Blue Shirts,,
24280,34957,Women,Apparel,Saree,Sarees,Beige,Summer,2012.0,Ethnic,Fabindia Beige Jaipur Print Cotton Sari,,
24281,22832,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016.0,Casual,Woodland Men Brown Shoes,,
24282,49503,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Casual Shoes,,
24283,35885,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jungle Book Boys Yee-Ha! White T-shirt,,
24284,28534,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Sublimated White T-shirt,,
24285,11822,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Playboy Men Casual Blue Casual Shoes,,
24286,20759,Women,Footwear,Shoes,Flats,Brown,Fall,2011.0,Casual,Carlton London Women Casual Brown Sandals,,
24287,58643,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,ALayna Women Black Kurta,,
24288,39674,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoes,,
24289,5907,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Puma Men's Massa Lifestyle Black T-shirt,,
24290,25825,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women Printed White Kurta,,
24291,33940,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,ADIDAS Men Orange T-shirt,,
24292,25019,Women,Footwear,Shoes,Casual Shoes,Tan,Fall,2011.0,Casual,United Colors of Benetton Women Tan Casual Shoes,,
24293,44812,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Spykar Women Purple T-shirt,,
24294,57439,Women,Apparel,Topwear,Tshirts,Pink,Summer,2015.0,Casual,Angry Birds Women Pink T-shirt,,
24295,38594,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Women White Scoop T-shirt,,
24296,18193,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Slim Fit Jeans,,
24297,19041,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Moccasin Black Casual Shoes,,
24298,2910,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Wedding Collection Bronze Heels,,
24299,28706,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,W Women Printed Black Kurta,,
24300,34359,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Banana Diet T-shirt,,
24301,16009,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Turtle Stripes Men Blue TShirt,,
24302,58015,Women,Apparel,Topwear,Tops,White,Fall,2012.0,Casual,Latin Quarters Women Pink Printed Top,,
24303,45598,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Arrow Men Black Formal Shoes,,
24304,37984,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Classic Polo Men Black & White T-Shirt,,
24305,33518,Women,Footwear,Shoes,Heels,Blue,Summer,2016.0,Casual,Cobblerz Women Blue Peep Toes,,
24306,19425,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Quiksilver Men Blue Shirt,,
